player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Ezeekul-Netherwind,6/29/20,01:14:06,1593411246-11,[Aurastone Hammer],17105,item:17105::::::::60,Best Available,7,SHAMAN,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:11923:2505:::::::60:::1::::|h[The Hammer of Grace]|h|r,|cff0070dd|Hitem:19915::::::::60:::::::|h[Zulian Defender]|h|r,1,false,One-Handed Maces,One-Hand,,Wiggly-Netherwind
Ezeekul-Netherwind,7/05/20,21:35:48,1594002948-1,[Bracers of Ten Storms],16943,item:16943::::::::60,Mainspec /Need,5,SHAMAN,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16840::::::::60:::::::|h[Earthfury Bracers]|h|r,,2,false,Mail,Wrist,,Wiggly-Netherwind
Ezeekul-Netherwind,7/06/20,02:30:45,1594020645-12,[Earthfury Vestments],16841,item:16841::::::::60,Best Available,5,SHAMAN,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:16666::::::::60:::1::::|h[Vest of Elements]|h|r,,1,false,Mail,Chest,,Wiggly-Netherwind
Ezeekul-Netherwind,7/06/20,03:06:02,1594022762-25,[Helmet of Ten Storms],16947,item:16947::::::::60,Best Available,3,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16842::::::::60:::::::|h[Earthfury Helmet]|h|r,,1,false,Mail,Head,,Onyxia
Ezeekul-Netherwind,7/06/20,03:09:49,1594022989-28,[Head of Onyxia],18422,item:18422::::::::60,Mainspec /Need,5,SHAMAN,,Onyxia,0,0,0,,,2,false,Quest,,,Onyxia
Ezeekul-Netherwind,7/12/20,22:00:35,1594609235-8,[Red Dragonscale Protector],19348,item:19348::::::::60,Best Available,5,SHAMAN,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:19915::::::::60:::::::|h[Zulian Defender]|h|r,,1,false,Shields,Off Hand,,Wiggly-Netherwind
Ezeekul-Netherwind,7/13/20,02:05:48,1594623948-41,[Earthfury Gauntlets],16839,item:16839::::::::60,Mainspec /Need,5,SHAMAN,Molten Core-40 Player,Shazzrah,9,409,40,|cffa335ee|Hitem:19390::::::::60:::::::|h[Taut Dragonhide Gloves]|h|r,,2,false,Mail,Hands,,Wiggly-Netherwind
Ezeekul-Netherwind,8/07/20,03:41:03,1596789663-1,[Epaulets of Ten Storms],16945,item:16945::::::::60,Mainspec /Need,9,SHAMAN,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16844::::::::60:::::::|h[Earthfury Epaulets]|h|r,,2,false,Mail,Shoulder,,Wiggly-Netherwind
Ezeekul-Netherwind,8/07/20,03:41:11,1596789671-3,[Breastplate of Ten Storms],16950,item:16950::::::::60,Best Available,9,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:16841:928:::::::60:::::::|h[Earthfury Vestments]|h|r,,1,false,Mail,Chest,,Nefarian
Ezeekul-Netherwind,8/07/20,03:42:08,1596789728-15,[Natural Alignment Crystal],19344,item:19344::::::::60,Offspec / PvP/Greed,6,SHAMAN,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff0070dd|Hitem:18471::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,|cff0070dd|Hitem:11819::::::::60:::1::::|h[Second Wind]|h|r,4,false,Miscellaneous,Trinket,,Wiggly-Netherwind
Ezeekul-Netherwind,8/07/20,04:27:30,1596792450-24,[Seal of the Archmagus],17110,item:17110::::::::60,Mainspec /Need,7,SHAMAN,,Baron Geddon,0,0,0,|cffa335ee|Hitem:22721::::::::60:::::::|h[Band of Servitude]|h|r,|cff0070dd|Hitem:13178::::::::60:::1::::|h[Rosewine Circle]|h|r,2,false,Miscellaneous,Finger,,Wiggly-Netherwind
Ezeekul-Netherwind,9/04/20,02:40:41,1599205241-1,[Belt of Ten Storms],16944,item:16944::::::::60,Mainspec /Need,7,SHAMAN,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16838::::::::60:::::::|h[Earthfury Belt]|h|r,,2,false,Mail,Waist,,Wiggly-Netherwind
Reeh-Netherwind,6/15/20,00:16:38,1592198198-3,[Nightslayer Belt],16827,item:16827::::::::60,Mainspec /Need,5,ROGUE,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:16713::::::::60:::1::::|h[Shadowcraft Belt]|h|r,,2,false,Leather,Waist,,Wiggly-Netherwind
Reeh-Netherwind,6/15/20,00:34:55,1592199295-12,[Aged Core Leather Gloves],18823,item:18823::::::::60,Best Available,6,ROGUE,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:15063::::::::60:::::::|h[Devilsaur Gauntlets]|h|r,,1,false,Leather,Hands,,Garr
Reeh-Netherwind,6/15/20,01:04:28,1592201068-21,[Nightslayer Shoulder Pads],16823,item:16823::::::::60,Mainspec /Need,6,ROGUE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff1eff00|Hitem:9647::::::::60:::11::::|h[Failed Flying Experiment]|h|r,,2,false,Leather,Shoulder,,Sulfuron Harbinger
Reeh-Netherwind,6/15/20,01:33:48,1592202828-32,[Dragon's Blood Cape],17107,item:17107::::::::60,Minor Upgrade,4,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:11812::::::::60:::1::::|h[Cape of the Fire Salamander]|h|r,,3,false,Cloth,Back,,Ragnaros
Reeh-Netherwind,6/26/20,01:34:38,1593153278-3,[Head of Onyxia],18422,item:18422::::::::60,Mainspec /Need,2,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,2,false,Quest,,,Onyxia
Reeh-Netherwind,6/28/20,22:35:00,1593401700-10,[Venomous Totem],19342,item:19342::::::::60,Mainspec /Need,7,ROGUE,Blackwing Lair-40 Player,Firemaw,9,469,40,|cff1eff00|Hitem:19120::::::::60:::11::::|h[Rune of the Guard Captain]|h|r,|cff0070dd|Hitem:13965::::::::60:::11::::|h[Blackhand's Breadth]|h|r,2,false,Miscellaneous,Trinket,,Wiggly-Netherwind
Reeh-Netherwind,6/29/20,02:37:35,1593416255-29,[Bloodfang Hood],16908,item:16908::::::::60,Best Available,5,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:12587::::::::60:::1::::|h[Eye of Rend]|h|r,,1,false,Leather,Head,,Onyxia
Reeh-Netherwind,7/12/20,22:00:02,1594609202-3,[Bloodfang Belt],16910,item:16910::::::::60,Best Available,8,ROGUE,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cffa335ee|Hitem:16827::::::::60:::::::|h[Nightslayer Belt]|h|r,,1,false,Leather,Waist,,Wiggly-Netherwind
Reeh-Netherwind,7/12/20,23:05:11,1594613111-16,[Dragonbreath Hand Cannon],19368,item:19368::::::::60,Mainspec /Need,6,ROGUE,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cff0070dd|Hitem:19107::::::::60:::11::::|h[Bloodseeker]|h|r,,2,false,Guns,,,Wiggly-Netherwind
Reeh-Netherwind,7/13/20,00:54:57,1594619697-22,[Bloodfang Chestpiece],16905,item:16905::::::::60,Best Available,5,ROGUE,Molten Core-40 Player,Nefarian,9,409,40,|cff0070dd|Hitem:16721::::::::60:::1::::|h[Shadowcraft Tunic]|h|r,,1,false,Leather,Chest,,Wiggly-Netherwind
Reeh-Netherwind,7/20/20,00:46:52,1595224012-44,[Core Hound Tooth],18805,item:18805::::::::60,Best Available,6,ROGUE,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:19324::::::::60:::14::::|h[The Lobotomizer]|h|r,|cff0070dd|Hitem:19099::::::::60:::14::::|h[Glacial Blade]|h|r,1,false,Daggers,One-Hand,,Majordomo Executus
Reeh-Netherwind,7/20/20,00:57:10,1595224630-1,[Bloodfang Pants],16909,item:16909::::::::60,Best Available,7,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:15062::::::::60:::::::|h[Devilsaur Leggings]|h|r,,1,false,Leather,Legs,,Ragnaros
Reeh-Netherwind,7/20/20,00:57:19,1595224639-2,[Perdition's Blade],18816,item:18816::::::::60,Best Available,4,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19324::::::::60:::14::::|h[The Lobotomizer]|h|r,|cffa335ee|Hitem:18805::::::::60:::::::|h[Core Hound Tooth]|h|r,1,false,Daggers,One-Hand,,Ragnaros
Reeh-Netherwind,8/03/20,00:30:20,1596432620-12,[Wristguards of Stability],19146,item:19146::::::::60,Minor Upgrade,4,ROGUE,Onyxia's Lair-40 Player,Lucifron,9,249,40,|cff0070dd|Hitem:12966::::::::60:::1::::|h[Blackmist Armguards]|h|r,,3,false,Leather,Wrist,,Wiggly-Netherwind
Katagarena-Netherwind,3/23/20,02:19:31,1584947971-7,[Finkle's Lava Dredger],18803,item:18803::::::::60,Offspec / PvP/Greed,4,DRUID,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:17105::::::::60:::::::|h[Aurastone Hammer]|h|r,|cffa335ee|Hitem:19312::::::::60:::14::::|h[Lei of the Lifegiver]|h|r,4,false,Two-Handed Maces,Two-Hand,,Majordomo Executus
Katagarena-Netherwind,3/30/20,00:24:49,1585545889-2,[Cenarion Leggings],16835,item:16835::::::::60,Offspec / PvP/Greed,4,DRUID,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:16901::::::::60:::::::|h[Stormrage Legguards]|h|r,,4,false,Leather,Legs,,Magmadar
Katagarena-Netherwind,5/17/20,21:43:53,1589769833-4,[Stormrage Belt],16903,item:16903::::::::60,Best Available,7,DRUID,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cffa335ee|Hitem:16828::::::::60:::::::|h[Cenarion Belt]|h|r,,1,false,Leather,Waist,,Vaelastrasz the Corrupt
Feshi-Netherwind,3/15/20,03:37:24,1584261444-6,[Shard of the Scale],17064,item:17064::::::::60,Best Available,4,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:20503::::::::60:::11::::|h[Enamored Water Spirit]|h|r,|cff0070dd|Hitem:18471::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,1,false,Miscellaneous,Trinket,,Onyxia
Feshi-Netherwind,4/03/20,03:14:49,1585901689-16,[Wild Growth Spaulders],18810,item:18810::::::::60,Best Available,6,SHAMAN,Molten Core-40 Player,Majordomo Executus,9,409,40,|cffa335ee|Hitem:16844::::::::60:::::::|h[Earthfury Epaulets]|h|r,,1,false,Leather,Shoulder,,Majordomo Executus
Feshi-Netherwind,4/03/20,03:30:36,1585902636-22,[Legplates of Ten Storms],16946,item:16946::::::::60,Mainspec /Need,7,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16843::::::::60:::::::|h[Earthfury Legguards]|h|r,,2,false,Mail,Legs,,Ragnaros
Feshi-Netherwind,4/13/20,01:21:21,1586758881-1,[Gauntlets of Ten Storms],16948,item:16948::::::::60,Mainspec /Need,6,SHAMAN,Blackwing Lair-40 Player,Ebonroc,9,469,40,|cff0070dd|Hitem:18527::::::::60:::1::::|h[Harmonious Gauntlets]|h|r,,2,false,Mail,Hands,,Ebonroc
Feshi-Netherwind,4/24/20,01:38:09,1587710289-5,[Deep Earth Spaulders],18829,item:18829::::::::60,Offspec / PvP/Greed,3,SHAMAN,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:18810::::::::60:::::::|h[Wild Growth Spaulders]|h|r,,4,false,Mail,Shoulder,ele set,Magmadar
Feshi-Netherwind,4/24/20,03:15:44,1587716144-12,[Cauterizing Band],19140,item:19140::::::::60,Best Available,3,SHAMAN,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:18395::::::::60:::1::::|h[Emerald Flame Ring]|h|r,|cff0070dd|Hitem:16058::::::::60:::11::::|h[Fordring's Seal]|h|r,1,false,Miscellaneous,Finger,,Majordomo Executus
Feshi-Netherwind,5/11/20,01:30:54,1589178654-3,[Belt of Ten Storms],16944,item:16944::::::::60,Best Available,7,SHAMAN,Blackwing Lair-40 Player,Vaelastrasz the Corrupt,9,469,40,|cff0070dd|Hitem:18327::::::::60:::1::::|h[Whipvine Cord]|h|r,,1,false,Mail,Waist,,Vaelastrasz the Corrupt
Feshi-Netherwind,5/17/20,21:32:51,1589769171-1,[Bracers of Ten Storms],16943,item:16943::::::::60,Best Available,8,SHAMAN,Blackwing Lair-40 Player,Razorgore the Untamed,9,469,40,|cff0070dd|Hitem:18525:1883:::::::60:::1::::|h[Bracers of Prosperity]|h|r,,1,false,Mail,Wrist,,Razorgore the Untamed
Feshi-Netherwind,5/17/20,22:15:33,1589771733-7,[Greaves of Ten Storms],16949,item:16949::::::::60,Mainspec /Need,8,SHAMAN,Blackwing Lair-40 Player,Broodlord Lashlayer,9,469,40,|cff0070dd|Hitem:18507:911:::::::60:::1::::|h[Boots of the Full Moon]|h|r,,2,false,Mail,Feet,,Broodlord Lashlayer
Feshi-Netherwind,5/17/20,23:24:08,1589775848-20,[Epaulets of Ten Storms],16945,item:16945::::::::60,Offspec / PvP/Greed,5,SHAMAN,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:18810::::::::60:::::::|h[Wild Growth Spaulders]|h|r,,4,false,Mail,Shoulder,ill take to complete if no1 else needs,Chromaggus
Feshi-Netherwind,5/18/20,02:33:55,1589787235-17,[Malistar's Defender],17106,item:17106::::::::60,Offspec / PvP/Greed,4,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:19312::::::::60:::14::::|h[Lei of the Lifegiver]|h|r,,4,false,Shields,Off Hand,ele,Ragnaros
Feshi-Netherwind,5/25/20,01:50:51,1590389451-4,[Empowered Leggings],19385,item:19385::::::::60,Mainspec /Need,7,SHAMAN,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:16946::::::::60:::::::|h[Legplates of Ten Storms]|h|r,,2,false,Cloth,Legs,,Chromaggus
Feshi-Netherwind,6/01/20,00:29:59,1590989399-2,[Breastplate of Ten Storms],16950,item:16950::::::::60,Mainspec /Need,7,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:13346:928:::::::60:::1::::|h[Robes of the Exalted]|h|r,,2,false,Mail,Chest,,Nefarian
Feshi-Netherwind,6/28/20,22:34:56,1593401696-9,[Boots of Pure Thought],19437,item:19437::::::::60,Best Available,6,SHAMAN,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:16949:911:::::::60:::::::|h[Greaves of Ten Storms]|h|r,,1,false,Cloth,Feet,,Wiggly-Netherwind
Feshi-Netherwind,7/19/20,23:06:57,1595218017-16,[Taut Dragonhide Gloves],19390,item:19390::::::::60,Offspec / PvP/Greed,5,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cff0070dd|Hitem:18527::::::::60:::1::::|h[Harmonious Gauntlets]|h|r,,4,false,Leather,Hands,ele,Wiggly-Netherwind
Feshi-Netherwind,7/19/20,23:48:24,1595220504-28,[Salamander Scale Pants],18875,item:18875::::::::60,Offspec / PvP/Greed,4,SHAMAN,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:16946::::::::60:::::::|h[Legplates of Ten Storms]|h|r,,4,false,Leather,Legs,fire res,Gehennas
Feshi-Netherwind,7/26/20,23:04:00,1595822640-25,[Lok'amir il Romathis],19360,item:19360::::::::60,Best Available,5,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:19890:2505:::::::60:::::::|h[Jin'do's Hexxer]|h|r,,1,false,One-Handed Maces,Main Hand,,Nefarian
Feshi-Netherwind,7/29/20,03:11:16,1596010276-10,[Epaulets of Ten Storms],16945,item:16945::::::::60,Minor Upgrade,5,SHAMAN,Blackwing Lair-40 Player,Chromaggus,9,469,40,|cffa335ee|Hitem:18810:2604:::::::60:::::::|h[Wild Growth Spaulders]|h|r,,3,false,Mail,Shoulder, last of set but not upgreade,Chromaggus
Feshi-Netherwind,7/29/20,03:12:06,1596010326-17,[Natural Alignment Crystal],19344,item:19344::::::::60,Offspec / PvP/Greed,5,SHAMAN,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:17064::::::::60:::::::|h[Shard of the Scale]|h|r,|cff0070dd|Hitem:13968::::::::60:::11::::|h[Eye of the Beast]|h|r,4,false,Miscellaneous,Trinket,ele,Wiggly-Netherwind
Feshi-Netherwind,8/10/20,02:28:36,1597044516-2,[Qiraji Bindings of Dominance],20932,item:20932::::::::60,Best Available,9,SHAMAN,Temple of Ahn'Qiraj-40 Player,Princess Huhuran,9,531,40,,,1,false,Quest,,,Princess Huhuran
Feshi-Netherwind,8/24/20,02:36:05,1598254565-14,[Qiraji Bindings of Dominance],20932,item:20932::::::::60,Best Available,6,SHAMAN,Temple of Ahn'Qiraj-40 Player,Princess Huhuran,9,531,40,,,1,false,Quest,,,Princess Huhuran
Feshi-Netherwind,8/28/20,03:33:28,1598603608-20,[Rejuvenating Gem],19395,item:19395::::::::60,Best Available,6,SHAMAN,Blackwing Lair-40 Player,Flamegor,9,469,40,|cffa335ee|Hitem:17064::::::::60:::::::|h[Shard of the Scale]|h|r,|cff0070dd|Hitem:18471::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,1,false,Miscellaneous,Trinket,,Wiggly-Netherwind
Feshi-Netherwind,8/31/20,03:17:08,1598861828-2,[Vek'lor's Diadem],20930,item:20930::::::::60,Best Available,6,SHAMAN,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,|cff0070dd|Hitem:13346:928:::::::60:::1::::|h[Robes of the Exalted]|h|r,,1,false,Quest,,,Twin Emperors
Feshi-Netherwind,9/07/20,02:26:36,1599463596-22,[Yellow Qiraji Resonating Crystal],21324,item:21324::::::::60,Best Available,0,SHAMAN,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,,,1,false,Junk,,,Twin Emperors
Feshi-Netherwind,9/13/20,21:53:21,1600052001-6,[Gloves of Ebru],21689,item:21689::::::::60,Offspec / PvP/Greed,6,SHAMAN,Temple of Ahn'Qiraj-40 Player,Silithid Royalty,9,531,40,|cffa335ee|Hitem:16948::::::::60:::::::|h[Gauntlets of Ten Storms]|h|r,,4,false,Leather,Hands,ele,Silithid Royalty
Feshi-Netherwind,9/27/20,21:24:42,1601259882-14,[Blue Qiraji Resonating Crystal],21218,item:21218::::::::60,Best Available,0,SHAMAN,Temple of Ahn'Qiraj-40 Player,Nefarian,9,531,40,,,1,false,Junk,,,Wiggly-Netherwind
Feshi-Netherwind,9/28/20,00:28:32,1601270912-38,[Red Qiraji Resonating Crystal],21321,item:21321::::::::60,Best Available,0,SHAMAN,Temple of Ahn'Qiraj-40 Player,Twin Emperors,9,531,40,,,1,false,Junk,,,Twin Emperors
Feshi-Netherwind,10/04/20,21:51:04,1601866264-7,[Totem of Life],22396,item:22396::::::::60,Best Available,5,SHAMAN,Temple of Ahn'Qiraj-40 Player,Fankriss the Unyielding,9,531,40,,,1,false,Totems,Relic,,Fankriss the Unyielding
Feshi-Netherwind,10/19/20,00:04:39,1603083879-6,[Skin of the Great Sandworm],20931,item:20931::::::::60,Best Available,6,SHAMAN,Temple of Ahn'Qiraj-40 Player,Ouro,9,531,40,|cffa335ee|Hitem:19385:2587:::::::60:::::::|h[Empowered Leggings]|h|r,,1,false,Quest,,,Ouro
Feshi-Netherwind,10/11/20,23:05:19,1602475519-10,[Ring of the Martyr],21620,item:21620::::::::60,Best Available,6,SHAMAN,Temple of Ahn'Qiraj-40 Player,Princess Huhuran,9,531,40,|cffa335ee|Hitem:19140::::::::60:::::::|h[Cauterizing Band]|h|r,|cff0070dd|Hitem:16058::::::::60:::11::::|h[Fordring's Seal]|h|r,1,false,Miscellaneous,Finger,,Princess Huhuran
Feshi-Netherwind,10/12/20,02:53:37,1602489217-3,[Carapace of the Old God],20929,item:20929::::::::60,Best Available,5,SHAMAN,Temple of Ahn'Qiraj-40 Player,C'thun,9,531,40,|cffa335ee|Hitem:16947:2587:::::::60:::::::|h[Helmet of Ten Storms]|h|r,,1,false,Quest,,,C'thun
Feshi-Netherwind,10/23/20,04:28:26,1603445306-43,[Primalist's Linked Legguards],19401,item:19401::::::::60,Mainspec /Need,8,SHAMAN,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:21375:2587:::::::60:::11::::|h[Stormcaller's Leggings]|h|r,,2,false,Mail,Legs,ele,Wiggly-Netherwind
Feshi-Netherwind,10/23/20,04:28:42,1603445322-47,[Red Scepter Shard],21138,item:21138::::::::60,Best Available,6,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,,,1,false,Quest,,,Nefarian
Feshi-Netherwind,10/30/20,02:15:45,1604042145-16,[Mana Igniting Cord],19136,item:19136::::::::60,Offspec / PvP/Greed,3,SHAMAN,Blackwing Lair-40 Player,Garr,9,469,40,|cffa335ee|Hitem:16944::::::::60:::::::|h[Belt of Ten Storms]|h|r,,4,false,Cloth,Waist,ele,Wiggly-Netherwind
Feshi-Netherwind,11/06/20,04:06:36,1604657196-52,[Pure Elementium Band],19382,item:19382::::::::60,Best Available,7,SHAMAN,Blackwing Lair-40 Player,Nefarian,9,469,40,|cffa335ee|Hitem:21620::::::::60:::::::|h[Ring of the Martyr]|h|r,|cffa335ee|Hitem:19140::::::::60:::::::|h[Cauterizing Band]|h|r,1,false,Miscellaneous,Finger,,Nefarian
Feshi-Netherwind,11/20/20,02:33:49,1605861229-0,[Shimmering Geta],19391,item:19391::::::::60,Best Available,4,SHAMAN,Molten Core-40 Player,Unknown,9,409,40,|cffa335ee|Hitem:19437:911:::::::60:::::::|h[Boots of Pure Thought]|h|r,,1,false,Cloth,Feet,,Wiggly-Netherwind
Feshi-Netherwind,11/20/20,03:56:45,1605866205-23,[Draconic for Dummies],21110,item:21110::::::::60,Best Available,4,SHAMAN,Molten Core-40 Player,Ragnaros,9,409,40,,,1,false,Junk,,,Ragnaros
Feshi-Netherwind,11/30/20,01:04:28,1606719868-3,[Eye of C'Thun],21221,item:21221::::::::60,Best Available,7,SHAMAN,Temple of Ahn'Qiraj-40 Player,C'thun,9,531,40,,,1,false,Quest,,,C'thun
Feshi-Netherwind,12/04/20,01:59:12,1607068752-11,[Wasphide Gauntlets],21617,item:21617::::::::60,Offspec / PvP/Greed,2,SHAMAN,Temple of Ahn'Qiraj-40 Player,Princess Huhuran,9,531,40,|cffa335ee|Hitem:16948:2617:::::::60:::::::|h[Gauntlets of Ten Storms]|h|r,,4,false,Leather,Hands,stack healing,Princess Huhuran
Feshi-Netherwind,12/14/20,03:16:01,1607937361-4,[Draconic for Dummies],21108,item:21108::::::::60,Best Available,0,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Junk,,,Onyxia
Feshi-Netherwind,12/28/20,04:32:31,1609151551-3,[Onyxia Hide Backpack],17966,item:17966::::::::60,Best Available,0,SHAMAN,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Bag,Bag,,Onyxia
Feshi-Netherwind,1/03/21,23:53:22,1609739602-2,[Girdle of Elemental Fury],23663,item:23663::::::::60,Offspec / PvP/Greed,4,SHAMAN,Naxxramas-40 Player,Maexxna,9,533,40,|cffa335ee|Hitem:16944::::::::60:::::::|h[Belt of Ten Storms]|h|r,,4,false,Mail,Waist,,Nevets-Netherwind
Feshi-Netherwind,1/11/21,01:35:09,1610350509-5,[Pauldrons of Elemental Fury],23664,item:23664::::::::60,Offspec / PvP/Greed,5,SHAMAN,Naxxramas-40 Player,Instructor Razuvious,9,533,40,|cffa335ee|Hitem:21376:2605:::::::60:::11::::|h[Stormcaller's Pauldrons]|h|r,,4,false,Mail,Shoulder,,Nevets-Netherwind
Feshi-Netherwind,1/17/21,19:11:32,1610953892-0,[Death's Bargain],23075,item:23075::::::::60,Best Available,9,SHAMAN,Naxxramas-40 Player,Gluth,9,533,40,|cffa335ee|Hitem:17106::::::::60:::::::|h[Malistar's Defender]|h|r,,1,false,Shields,Off Hand,,Gluth
Shanku-Netherwind,11/25/20,04:30:03,1606300203-48,[Bloodfang Pants],16909,item:16909::::::::60,Best Available,5,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:16709::::::::60:::1::::|h[Shadowcraft Pants]|h|r,,1,false,Leather,Legs,,Ragnaros
Beefondeck-Netherwind,6/08/20,02:39:09,1591601949-14,[Helm of Wrath],16963,item:16963::::::::60,Mainspec /Need,3,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,2,false,Plate,Head,,Onyxia
Beefondeck-Netherwind,6/15/20,02:10:23,1592205023-37,[Head of Onyxia],18422,item:18422::::::::60,Offline or RCLootCouncil not installed,2,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,NOTHING,false,Quest,,,Onyxia
Beefondeck-Netherwind,8/21/20,05:07:51,1598004471-0,[Gauntlets of Wrath],16964,item:16964::::::::60,Mainspec /Need,8,WARRIOR,Blackwing Lair-40 Player,Firemaw,9,469,40,|cffa335ee|Hitem:16863::::::::60:::::::|h[Gauntlets of Might]|h|r,,2,false,Plate,Hands,,Firemaw
Deadname-Netherwind,1/17/21,17:32:26,1610947946-0,[Desecrated Shoulderpads],22368,item:22368::::::::60,Best Available,7,PRIEST,Naxxramas-40 Player,Grobbulus,9,533,40,|cffa335ee|Hitem:21694:2604:::::::60:::::::|h[Ternary Mantle]|h|r,,1,false,Junk,,,Grobbulus
Hornbear-Netherwind,8/21/20,05:57:50,1598007470-4,[Stormrage Handguards],16899,item:16899::::::::60,Offspec / PvP/Greed,5,DRUID,Blackwing Lair-40 Player,Flamegor,9,469,40,,,4,false,Leather,Hands,,Remiel-Netherwind
Metztlii-Netherwind,7/06/20,03:10:05,1594023005-29,[Master's Hat of Fiery Wrath],10250,item:10250::::::1901:108562432:60,Offspec / PvP/Greed,2,MAGE,,Onyxia,0,0,0,|cff0070dd|Hitem:10041::::::::60:::::::|h[Dreamweave Circlet]|h|r,,4,false,Cloth,Head,PVP Pom Pyro,Onyxia
Metztlii-Netherwind,7/31/20,01:32:01,1596177121-4,[Ancient Cornerstone Grimoire],17067,item:17067::::::::60,Mainspec /Need,1,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:18534::::::::60:::1::::|h[Rod of the Ogre Magi]|h|r,,2,false,Miscellaneous,Held In Off-hand,,Onyxia
